ID,Object,Property,Value,Source
0.0,Object278,Property3,900457,Source9
0.0,Object278,Property4,768695,Source9
0.0,Object279,Property3,940120,Source9
0.0,Object279,Property4,879115,Source9
0.0,Object280,Property3,815593,Source9
0.0,Object280,Property4,988713,Source9
0.0,Object281,Property3,947696,Source9
0.0,Object281,Property4,596214,Source9
0.0,Object282,Property3,755904,Source9
0.0,Object282,Property4,965488,Source9
0.0,Object283,Property3,760917,Source9
0.0,Object283,Property4,823227,Source9
0.0,Object284,Property3,710443,Source9
0.0,Object284,Property4,820642,Source9
0.0,Object285,Property3,934637,Source9
0.0,Object285,Property4,805986,Source9
0.0,Object286,Property3,919163,Source9
0.0,Object286,Property4,825584,Source9
0.0,Object287,Property3,764726,Source9
0.0,Object287,Property4,778450,Source9
0.0,Object288,Property3,694060,Source9
0.0,Object288,Property4,762276,Source9
0.0,Object289,Property3,632078,Source9
0.0,Object289,Property4,612097,Source9
0.0,Object290,Property3,536769,Source9
0.0,Object290,Property4,764015,Source9
0.0,Object291,Property3,515659,Source9
0.0,Object291,Property4,601349,Source9
0.0,Object292,Property3,585691,Source9
0.0,Object292,Property4,985834,Source9
0.0,Object293,Property3,653350,Source9
0.0,Object293,Property4,715354,Source9
0.0,Object294,Property3,501971,Source9
0.0,Object294,Property4,628894,Source9
0.0,Object295,Property3,747184,Source9
0.0,Object295,Property4,657687,Source9
0.0,Object296,Property3,984389,Source9
0.0,Object296,Property4,921799,Source9
0.0,Object297,Property3,696981,Source9
0.0,Object297,Property4,547563,Source9
0.0,Object298,Property3,561631,Source9
0.0,Object298,Property4,573017,Source9
0.0,Object299,Property3,505887,Source9
0.0,Object299,Property4,797154,Source9
0.0,Object300,Property3,857406,Source9
0.0,Object300,Property4,932275,Source9
0.0,Object301,Property3,869697,Source9
0.0,Object301,Property4,881603,Source9
0.0,Object302,Property3,774903,Source9
0.0,Object302,Property4,712241,Source9
0.0,Object303,Property3,949339,Source9
0.0,Object303,Property4,751228,Source9
0.0,Object304,Property3,567720,Source9
0.0,Object304,Property4,586937,Source9
0.0,Object305,Property3,756528,Source9
0.0,Object305,Property4,537549,Source9
0.0,Object306,Property3,821590,Source9
0.0,Object306,Property4,545064,Source9
0.0,Object307,Property3,709168,Source9
0.0,Object307,Property4,684274,Source9
0.0,Object308,Property3,883188,Source9
0.0,Object308,Property4,685188,Source9
0.0,Object309,Property3,873373,Source9
0.0,Object309,Property4,746505,Source9
0.0,Object310,Property3,571216,Source9
0.0,Object310,Property4,692139,Source9
0.0,Object311,Property3,769532,Source9
0.0,Object311,Property4,945985,Source9
0.0,Object312,Property3,660466,Source9
0.0,Object312,Property4,845862,Source9
0.0,Object313,Property3,522187,Source9
0.0,Object313,Property4,618072,Source9
0.0,Object314,Property3,824984,Source9
0.0,Object314,Property4,619711,Source9
0.0,Object315,Property3,681494,Source9
0.0,Object315,Property4,758192,Source9
0.0,Object316,Property3,825469,Source9
0.0,Object316,Property4,610540,Source9
0.0,Object317,Property3,950316,Source9
0.0,Object317,Property4,721973,Source9
0.0,Object318,Property3,742096,Source9
0.0,Object318,Property4,901307,Source9
0.0,Object319,Property3,887325,Source9
0.0,Object319,Property4,714958,Source9
0.0,Object320,Property3,818216,Source9
0.0,Object320,Property4,907991,Source9
0.0,Object321,Property3,849424,Source9
0.0,Object321,Property4,540765,Source9
0.0,Object322,Property3,904378,Source9
0.0,Object322,Property4,610052,Source9
0.0,Object323,Property3,873160,Source9
0.0,Object323,Property4,910109,Source9
0.0,Object324,Property3,873040,Source9
0.0,Object324,Property4,945599,Source9
0.0,Object325,Property3,896821,Source9
0.0,Object325,Property4,926265,Source9
0.0,Object326,Property3,774121,Source9
0.0,Object326,Property4,862610,Source9
0.0,Object327,Property3,984549,Source9
0.0,Object327,Property4,981197,Source9
0.0,Object328,Property3,660173,Source9
0.0,Object328,Property4,592482,Source9
0.0,Object329,Property3,551057,Source9
0.0,Object329,Property4,528175,Source9
0.0,Object330,Property3,813474,Source9
0.0,Object330,Property4,804544,Source9
0.0,Object331,Property3,612924,Source9
0.0,Object331,Property4,986368,Source9
0.0,Object332,Property3,928257,Source9
0.0,Object332,Property4,774854,Source9
0.0,Object333,Property3,690680,Source9
0.0,Object333,Property4,784145,Source9
0.0,Object334,Property3,528848,Source9
0.0,Object334,Property4,845102,Source9
0.0,Object335,Property3,980810,Source9
0.0,Object335,Property4,504049,Source9
0.0,Object336,Property3,635961,Source9
0.0,Object336,Property4,863759,Source9
0.0,Object337,Property3,677870,Source9
0.0,Object337,Property4,873175,Source9
0.0,Object338,Property3,564033,Source9
0.0,Object338,Property4,598868,Source9
0.0,Object339,Property3,606575,Source9
0.0,Object339,Property4,582820,Source9
0.0,Object340,Property3,787295,Source9
0.0,Object340,Property4,976490,Source9
0.0,Object341,Property3,953260,Source9
0.0,Object341,Property4,796564,Source9
0.0,Object342,Property3,629707,Source9
0.0,Object342,Property4,618703,Source9
0.0,Object343,Property3,778245,Source9
0.0,Object343,Property4,635463,Source9
0.0,Object344,Property3,802165,Source9
0.0,Object344,Property4,624575,Source9
0.0,Object345,Property3,813050,Source9
0.0,Object345,Property4,915695,Source9
0.0,Object346,Property3,656497,Source9
0.0,Object346,Property4,964102,Source9
0.0,Object347,Property3,731301,Source9
0.0,Object347,Property4,664491,Source9
0.0,Object348,Property3,931290,Source9
0.0,Object348,Property4,974267,Source9
0.0,Object349,Property3,887871,Source9
0.0,Object349,Property4,523001,Source9
0.0,Object350,Property3,897068,Source9
0.0,Object350,Property4,512566,Source9
0.0,Object351,Property3,819366,Source9
0.0,Object351,Property4,718785,Source9
0.0,Object352,Property3,955295,Source9
0.0,Object352,Property4,890143,Source9
0.0,Object353,Property3,892074,Source9
0.0,Object353,Property4,559243,Source9
0.0,Object354,Property3,607618,Source9
0.0,Object354,Property4,908271,Source9
0.0,Object355,Property3,552932,Source9
0.0,Object355,Property4,767594,Source9
0.0,Object356,Property3,751411,Source9
0.0,Object356,Property4,956731,Source9
0.0,Object357,Property3,800654,Source9
0.0,Object357,Property4,511953,Source9
0.0,Object358,Property3,595137,Source9
0.0,Object358,Property4,953817,Source9
0.0,Object359,Property3,739941,Source9
0.0,Object359,Property4,775165,Source9
0.0,Object360,Property3,540899,Source9
0.0,Object360,Property4,917819,Source9
0.0,Object361,Property3,955536,Source9
0.0,Object361,Property4,842498,Source9
0.0,Object362,Property3,672062,Source9
0.0,Object362,Property4,946730,Source9
0.0,Object363,Property3,923837,Source9
0.0,Object363,Property4,739003,Source9
0.0,Object364,Property3,706716,Source9
0.0,Object364,Property4,999886,Source9
0.0,Object365,Property3,746406,Source9
0.0,Object365,Property4,866762,Source9
0.0,Object366,Property3,723837,Source9
0.0,Object366,Property4,588436,Source9
0.0,Object367,Property3,965408,Source9
0.0,Object367,Property4,734392,Source9
0.0,Object368,Property3,580949,Source9
0.0,Object368,Property4,726631,Source9
0.0,Object369,Property3,743350,Source9
0.0,Object369,Property4,830379,Source9
0.0,Object370,Property3,683489,Source9
0.0,Object370,Property4,600287,Source9
0.0,Object371,Property3,692432,Source9
0.0,Object371,Property4,996228,Source9
0.0,Object372,Property3,554458,Source9
0.0,Object372,Property4,998517,Source9
0.0,Object373,Property3,974540,Source9
0.0,Object373,Property4,704079,Source9
0.0,Object374,Property3,816361,Source9
0.0,Object374,Property4,927805,Source9
0.0,Object375,Property3,615741,Source9
0.0,Object375,Property4,947508,Source9
0.0,Object376,Property3,987951,Source9
0.0,Object376,Property4,737574,Source9
0.0,Object377,Property3,866660,Source9
0.0,Object377,Property4,967221,Source9
0.0,Object378,Property3,818890,Source9
0.0,Object378,Property4,593422,Source9
0.0,Object379,Property3,804796,Source9
0.0,Object379,Property4,928764,Source9
0.0,Object380,Property3,867929,Source9
0.0,Object380,Property4,803186,Source9
0.0,Object381,Property3,892076,Source9
0.0,Object381,Property4,682920,Source9
0.0,Object382,Property3,635970,Source9
0.0,Object382,Property4,631574,Source9
0.0,Object383,Property3,997245,Source9
0.0,Object383,Property4,579502,Source9
0.0,Object384,Property3,984553,Source9
0.0,Object384,Property4,578860,Source9
0.0,Object385,Property3,839169,Source9
0.0,Object385,Property4,627036,Source9
0.0,Object386,Property3,515035,Source9
0.0,Object386,Property4,881714,Source9
0.0,Object387,Property3,551808,Source9
0.0,Object387,Property4,588212,Source9
0.0,Object388,Property3,556732,Source9
0.0,Object388,Property4,597766,Source9
0.0,Object389,Property3,963535,Source9
0.0,Object389,Property4,628271,Source9
0.0,Object390,Property3,695442,Source9
0.0,Object390,Property4,945384,Source9
0.0,Object391,Property3,760578,Source9
0.0,Object391,Property4,627331,Source9
0.0,Object392,Property3,796030,Source9
0.0,Object392,Property4,616819,Source9
0.0,Object393,Property3,889088,Source9
0.0,Object393,Property4,681503,Source9
0.0,Object394,Property3,661053,Source9
0.0,Object394,Property4,653205,Source9
0.0,Object395,Property3,607585,Source9
0.0,Object395,Property4,902573,Source9
0.0,Object396,Property3,574119,Source9
0.0,Object396,Property4,840893,Source9
0.0,Object397,Property3,658501,Source9
0.0,Object397,Property4,600217,Source9
0.0,Object398,Property3,777257,Source9
0.0,Object398,Property4,721176,Source9
0.0,Object399,Property3,598046,Source9
0.0,Object399,Property4,987032,Source9
0.0,Object400,Property3,572403,Source9
0.0,Object400,Property4,666438,Source9
0.0,Object401,Property3,786164,Source9
0.0,Object401,Property4,700119,Source9
0.0,Object402,Property3,614932,Source9
0.0,Object402,Property4,847586,Source9
0.0,Object403,Property3,707572,Source9
0.0,Object403,Property4,987124,Source9
0.0,Object404,Property3,750617,Source9
0.0,Object404,Property4,911052,Source9
0.0,Object405,Property3,725774,Source9
0.0,Object405,Property4,934734,Source9
0.0,Object406,Property3,813524,Source9
0.0,Object406,Property4,913842,Source9
0.0,Object407,Property3,852300,Source9
0.0,Object407,Property4,726786,Source9
0.0,Object408,Property3,645014,Source9
0.0,Object408,Property4,915276,Source9
0.0,Object409,Property3,535689,Source9
0.0,Object409,Property4,698394,Source9
0.0,Object410,Property3,876265,Source9
0.0,Object410,Property4,803803,Source9
0.0,Object411,Property3,874232,Source9
0.0,Object411,Property4,529696,Source9
0.0,Object412,Property3,585646,Source9
0.0,Object412,Property4,641206,Source9
0.0,Object413,Property3,705052,Source9
0.0,Object413,Property4,886935,Source9
0.0,Object414,Property3,601416,Source9
0.0,Object414,Property4,577203,Source9
0.0,Object415,Property3,600651,Source9
0.0,Object415,Property4,749120,Source9
0.0,Object416,Property3,677116,Source9
0.0,Object416,Property4,778822,Source9
0.0,Object417,Property3,570295,Source9
0.0,Object417,Property4,981448,Source9
0.0,Object418,Property3,558731,Source9
0.0,Object418,Property4,656599,Source9
0.0,Object419,Property3,968388,Source9
0.0,Object419,Property4,725627,Source9
0.0,Object420,Property3,654558,Source9
0.0,Object420,Property4,939172,Source9
0.0,Object421,Property3,752340,Source9
0.0,Object421,Property4,801754,Source9
0.0,Object422,Property3,598632,Source9
0.0,Object422,Property4,500585,Source9
0.0,Object423,Property3,984927,Source9
0.0,Object423,Property4,687880,Source9
0.0,Object424,Property3,983037,Source9
0.0,Object424,Property4,665460,Source9
0.0,Object425,Property3,522615,Source9
0.0,Object425,Property4,703677,Source9
0.0,Object426,Property3,972281,Source9
0.0,Object426,Property4,901794,Source9
0.0,Object427,Property3,900356,Source9
0.0,Object427,Property4,534163,Source9
0.0,Object428,Property3,841721,Source9
0.0,Object428,Property4,864205,Source9
0.0,Object429,Property3,750230,Source9
0.0,Object429,Property4,960289,Source9
0.0,Object430,Property3,596628,Source9
0.0,Object430,Property4,860714,Source9
0.0,Object431,Property3,912478,Source9
0.0,Object431,Property4,950964,Source9
0.0,Object432,Property3,711694,Source9
0.0,Object432,Property4,604951,Source9
0.0,Object433,Property3,715855,Source9
0.0,Object433,Property4,878581,Source9
0.0,Object434,Property3,820302,Source9
0.0,Object434,Property4,912392,Source9
0.0,Object435,Property3,929816,Source9
0.0,Object435,Property4,858143,Source9
0.0,Object436,Property3,595675,Source9
0.0,Object436,Property4,873453,Source9
0.0,Object437,Property3,968089,Source9
0.0,Object437,Property4,584460,Source9
0.0,Object438,Property3,971034,Source9
0.0,Object438,Property4,942589,Source9
0.0,Object439,Property3,524932,Source9
0.0,Object439,Property4,549139,Source9
0.0,Object440,Property3,793383,Source9
0.0,Object440,Property4,664530,Source9
0.0,Object441,Property3,909999,Source9
0.0,Object441,Property4,706383,Source9
0.0,Object442,Property3,746339,Source9
0.0,Object442,Property4,801474,Source9
0.0,Object443,Property3,660398,Source9
0.0,Object443,Property4,968565,Source9
0.0,Object444,Property3,535641,Source9
0.0,Object444,Property4,570057,Source9
0.0,Object445,Property3,675482,Source9
0.0,Object445,Property4,760343,Source9
0.0,Object446,Property3,581226,Source9
0.0,Object446,Property4,987370,Source9
0.0,Object447,Property3,598197,Source9
0.0,Object447,Property4,924935,Source9
0.0,Object448,Property3,524764,Source9
0.0,Object448,Property4,939634,Source9
0.0,Object449,Property3,851831,Source9
0.0,Object449,Property4,937898,Source9
0.0,Object450,Property3,997695,Source9
0.0,Object450,Property4,911855,Source9
0.0,Object451,Property3,979330,Source9
0.0,Object451,Property4,892697,Source9
0.0,Object452,Property3,683919,Source9
0.0,Object452,Property4,736367,Source9
0.0,Object453,Property3,620518,Source9
0.0,Object453,Property4,907488,Source9
0.0,Object454,Property3,534717,Source9
0.0,Object454,Property4,618142,Source9
0.0,Object455,Property3,798194,Source9
0.0,Object455,Property4,756497,Source9
0.0,Object456,Property3,625868,Source9
0.0,Object456,Property4,812650,Source9
0.0,Object457,Property3,996226,Source9
0.0,Object457,Property4,834047,Source9
0.0,Object458,Property3,769623,Source9
0.0,Object458,Property4,645591,Source9
0.0,Object459,Property3,538275,Source9
0.0,Object459,Property4,815498,Source9
0.0,Object460,Property3,576522,Source9
0.0,Object460,Property4,728387,Source9
0.0,Object461,Property3,778149,Source9
0.0,Object461,Property4,864080,Source9
0.0,Object462,Property3,544015,Source9
0.0,Object462,Property4,990045,Source9
0.0,Object463,Property3,748703,Source9
0.0,Object463,Property4,773369,Source9
0.0,Object464,Property3,803823,Source9
0.0,Object464,Property4,963465,Source9
0.0,Object465,Property3,909045,Source9
0.0,Object465,Property4,855006,Source9
0.0,Object466,Property3,562939,Source9
0.0,Object466,Property4,817868,Source9
0.0,Object467,Property3,607570,Source9
0.0,Object467,Property4,849710,Source9
0.0,Object468,Property3,953305,Source9
0.0,Object468,Property4,630369,Source9
0.0,Object469,Property3,649015,Source9
0.0,Object469,Property4,974497,Source9
0.0,Object470,Property3,762374,Source9
0.0,Object470,Property4,548799,Source9
0.0,Object471,Property3,544190,Source9
0.0,Object471,Property4,763355,Source9
0.0,Object472,Property3,904523,Source9
0.0,Object472,Property4,723207,Source9
0.0,Object473,Property3,681841,Source9
0.0,Object473,Property4,686889,Source9
0.0,Object474,Property3,969344,Source9
0.0,Object474,Property4,966459,Source9
0.0,Object475,Property3,692400,Source9
0.0,Object475,Property4,916469,Source9
0.0,Object476,Property3,837544,Source9
0.0,Object476,Property4,952085,Source9
0.0,Object477,Property3,657975,Source9
0.0,Object477,Property4,827127,Source9
0.0,Object478,Property3,557320,Source9
0.0,Object478,Property4,768103,Source9
0.0,Object479,Property3,766783,Source9
0.0,Object479,Property4,608584,Source9
0.0,Object480,Property3,808452,Source9
0.0,Object480,Property4,649172,Source9
0.0,Object481,Property3,652351,Source9
0.0,Object481,Property4,619471,Source9
0.0,Object482,Property3,729976,Source9
0.0,Object482,Property4,719649,Source9
0.0,Object483,Property3,853588,Source9
0.0,Object483,Property4,849624,Source9
0.0,Object484,Property3,770634,Source9
0.0,Object484,Property4,536943,Source9
0.0,Object485,Property3,625349,Source9
0.0,Object485,Property4,626957,Source9
0.0,Object486,Property3,765699,Source9
0.0,Object486,Property4,779795,Source9
0.0,Object487,Property3,897481,Source9
0.0,Object487,Property4,821680,Source9
0.0,Object488,Property3,633501,Source9
0.0,Object488,Property4,825257,Source9
0.0,Object489,Property3,952844,Source9
0.0,Object489,Property4,732172,Source9
0.0,Object490,Property3,731733,Source9
0.0,Object490,Property4,771784,Source9
0.0,Object491,Property3,579850,Source9
0.0,Object491,Property4,920187,Source9
0.0,Object492,Property3,684184,Source9
0.0,Object492,Property4,977089,Source9
0.0,Object493,Property3,970741,Source9
0.0,Object493,Property4,573651,Source9
0.0,Object494,Property3,868243,Source9
0.0,Object494,Property4,857199,Source9
0.0,Object495,Property3,616054,Source9
0.0,Object495,Property4,539270,Source9
0.0,Object496,Property3,936829,Source9
0.0,Object496,Property4,595370,Source9
0.0,Object497,Property3,917150,Source9
0.0,Object497,Property4,525110,Source9
0.0,Object498,Property3,540325,Source9
0.0,Object498,Property4,730797,Source9
0.0,Object499,Property3,687720,Source9
0.0,Object499,Property4,712759,Source9
0.0,Object500,Property3,967926,Source9
0.0,Object500,Property4,966682,Source9
0.0,Object501,Property3,724663,Source9
0.0,Object501,Property4,904509,Source9
0.0,Object502,Property3,895375,Source9
0.0,Object502,Property4,929276,Source9
0.0,Object503,Property3,618756,Source9
0.0,Object503,Property4,698122,Source9
0.0,Object504,Property3,522283,Source9
0.0,Object504,Property4,915856,Source9
0.0,Object505,Property3,521716,Source9
0.0,Object505,Property4,999998,Source9
0.0,Object506,Property3,932243,Source9
0.0,Object506,Property4,695011,Source9
0.0,Object507,Property3,778374,Source9
0.0,Object507,Property4,962919,Source9
0.0,Object508,Property3,917589,Source9
0.0,Object508,Property4,720475,Source9
0.0,Object509,Property3,794152,Source9
0.0,Object509,Property4,560058,Source9
0.0,Object510,Property3,560155,Source9
0.0,Object510,Property4,542552,Source9
0.0,Object511,Property3,623528,Source9
0.0,Object511,Property4,774966,Source9
0.0,Object512,Property3,815355,Source9
0.0,Object512,Property4,782518,Source9
0.0,Object513,Property3,602622,Source9
0.0,Object513,Property4,677356,Source9
0.0,Object514,Property3,995397,Source9
0.0,Object514,Property4,537347,Source9
0.0,Object515,Property3,815570,Source9
0.0,Object515,Property4,884069,Source9
0.0,Object516,Property3,563192,Source9
0.0,Object516,Property4,521181,Source9
0.0,Object517,Property3,612350,Source9
0.0,Object517,Property4,959142,Source9
0.0,Object518,Property3,702462,Source9
0.0,Object518,Property4,572771,Source9
0.0,Object519,Property3,745691,Source9
0.0,Object519,Property4,896495,Source9
0.0,Object520,Property3,568196,Source9
0.0,Object520,Property4,674413,Source9
0.0,Object521,Property3,734694,Source9
0.0,Object521,Property4,740097,Source9
0.0,Object522,Property3,885298,Source9
0.0,Object522,Property4,796463,Source9
0.0,Object523,Property3,573217,Source9
0.0,Object523,Property4,914020,Source9
0.0,Object524,Property3,700557,Source9
0.0,Object524,Property4,697661,Source9
0.0,Object525,Property3,643982,Source9
0.0,Object525,Property4,640149,Source9
0.0,Object526,Property3,694097,Source9
0.0,Object526,Property4,735162,Source9
0.0,Object527,Property3,572551,Source9
0.0,Object527,Property4,885810,Source9
0.0,Object528,Property3,856657,Source9
0.0,Object528,Property4,809512,Source9
0.0,Object529,Property3,855530,Source9
0.0,Object529,Property4,964898,Source9
0.0,Object530,Property3,893006,Source9
0.0,Object530,Property4,881580,Source9
0.0,Object531,Property3,635392,Source9
0.0,Object531,Property4,940871,Source9
0.0,Object532,Property3,536894,Source9
0.0,Object532,Property4,766281,Source9
0.0,Object533,Property3,894108,Source9
0.0,Object533,Property4,620941,Source9
0.0,Object534,Property3,895698,Source9
0.0,Object534,Property4,615105,Source9
0.0,Object535,Property3,712005,Source9
0.0,Object535,Property4,522602,Source9
0.0,Object536,Property3,937221,Source9
0.0,Object536,Property4,575966,Source9
0.0,Object537,Property3,689658,Source9
0.0,Object537,Property4,905087,Source9
0.0,Object538,Property3,771572,Source9
0.0,Object538,Property4,500432,Source9
0.0,Object539,Property3,958429,Source9
0.0,Object539,Property4,568320,Source9
0.0,Object540,Property3,602714,Source9
0.0,Object540,Property4,511083,Source9
0.0,Object541,Property3,539342,Source9
0.0,Object541,Property4,984458,Source9
0.0,Object542,Property3,764886,Source9
0.0,Object542,Property4,926361,Source9
0.0,Object543,Property3,795880,Source9
0.0,Object543,Property4,561065,Source9
0.0,Object544,Property3,556845,Source9
0.0,Object544,Property4,519573,Source9
0.0,Object545,Property3,956648,Source9
0.0,Object545,Property4,775719,Source9
0.0,Object546,Property3,688628,Source9
0.0,Object546,Property4,805273,Source9
0.0,Object547,Property3,831314,Source9
0.0,Object547,Property4,817032,Source9
0.0,Object548,Property3,908017,Source9
0.0,Object548,Property4,609343,Source9
0.0,Object549,Property3,766878,Source9
0.0,Object549,Property4,768788,Source9
0.0,Object550,Property3,886105,Source9
0.0,Object550,Property4,826146,Source9
0.0,Object551,Property3,623693,Source9
0.0,Object551,Property4,573421,Source9
0.0,Object552,Property3,568626,Source9
0.0,Object552,Property4,852532,Source9
0.0,Object553,Property3,618822,Source9
0.0,Object553,Property4,712377,Source9
0.0,Object554,Property3,946939,Source9
0.0,Object554,Property4,520222,Source9
0.0,Object555,Property3,859318,Source9
0.0,Object555,Property4,803584,Source9
0.0,Object556,Property3,825615,Source9
0.0,Object556,Property4,611397,Source9
0.0,Object557,Property3,707010,Source9
0.0,Object557,Property4,598065,Source9
0.0,Object558,Property3,657859,Source9
0.0,Object558,Property4,697346,Source9
0.0,Object559,Property3,594169,Source9
0.0,Object559,Property4,925730,Source9
0.0,Object560,Property3,593100,Source9
0.0,Object560,Property4,960741,Source9
0.0,Object561,Property3,542795,Source9
0.0,Object561,Property4,902690,Source9
0.0,Object562,Property3,996806,Source9
0.0,Object562,Property4,576903,Source9
0.0,Object563,Property3,516871,Source9
0.0,Object563,Property4,773424,Source9
0.0,Object564,Property3,675803,Source9
0.0,Object564,Property4,738880,Source9
0.0,Object565,Property3,602002,Source9
0.0,Object565,Property4,991709,Source9
0.0,Object566,Property3,793078,Source9
0.0,Object566,Property4,809071,Source9
0.0,Object567,Property3,728138,Source9
0.0,Object567,Property4,650681,Source9
0.0,Object568,Property3,510906,Source9
0.0,Object568,Property4,535133,Source9
0.0,Object569,Property3,923302,Source9
0.0,Object569,Property4,802961,Source9
0.0,Object570,Property3,747579,Source9
0.0,Object570,Property4,834159,Source9
0.0,Object571,Property3,536085,Source9
0.0,Object571,Property4,872077,Source9
0.0,Object572,Property3,627006,Source9
0.0,Object572,Property4,619531,Source9
0.0,Object573,Property3,864678,Source9
0.0,Object573,Property4,771186,Source9
0.0,Object574,Property3,836281,Source9
0.0,Object574,Property4,750773,Source9
0.0,Object575,Property3,632842,Source9
0.0,Object575,Property4,921511,Source9
0.0,Object576,Property3,878824,Source9
0.0,Object576,Property4,810994,Source9
0.0,Object577,Property3,832954,Source9
0.0,Object577,Property4,899725,Source9
0.0,Object578,Property3,747805,Source9
0.0,Object578,Property4,994848,Source9
0.0,Object579,Property3,781716,Source9
0.0,Object579,Property4,739871,Source9
0.0,Object580,Property3,664337,Source9
0.0,Object580,Property4,818275,Source9
0.0,Object581,Property3,629970,Source9
0.0,Object581,Property4,786494,Source9
0.0,Object582,Property3,900766,Source9
0.0,Object582,Property4,818817,Source9
0.0,Object583,Property3,784110,Source9
0.0,Object583,Property4,607087,Source9
0.0,Object584,Property3,571587,Source9
0.0,Object584,Property4,962604,Source9
0.0,Object585,Property3,964706,Source9
0.0,Object585,Property4,934697,Source9
0.0,Object586,Property3,579245,Source9
0.0,Object586,Property4,987969,Source9
0.0,Object587,Property3,723184,Source9
0.0,Object587,Property4,848695,Source9
0.0,Object588,Property3,534951,Source9
0.0,Object588,Property4,869410,Source9
0.0,Object589,Property3,653375,Source9
0.0,Object589,Property4,881507,Source9
0.0,Object590,Property3,873777,Source9
0.0,Object590,Property4,796703,Source9
0.0,Object591,Property3,630936,Source9
0.0,Object591,Property4,573718,Source9
0.0,Object592,Property3,945522,Source9
0.0,Object592,Property4,888620,Source9
0.0,Object593,Property3,889493,Source9
0.0,Object593,Property4,532441,Source9
0.0,Object594,Property3,845277,Source9
0.0,Object594,Property4,581447,Source9
0.0,Object595,Property3,522406,Source9
0.0,Object595,Property4,729937,Source9
0.0,Object596,Property3,544069,Source9
0.0,Object596,Property4,941809,Source9
0.0,Object597,Property3,938450,Source9
0.0,Object597,Property4,672219,Source9
0.0,Object598,Property3,723092,Source9
0.0,Object598,Property4,700786,Source9
0.0,Object599,Property3,835227,Source9
0.0,Object599,Property4,514659,Source9
0.0,Object600,Property3,982219,Source9
0.0,Object600,Property4,842270,Source9
0.0,Object601,Property3,744234,Source9
0.0,Object601,Property4,768369,Source9
0.0,Object602,Property3,613787,Source9
0.0,Object602,Property4,559997,Source9
0.0,Object603,Property3,747717,Source9
0.0,Object603,Property4,562133,Source9
0.0,Object604,Property3,749752,Source9
0.0,Object604,Property4,789638,Source9
0.0,Object605,Property3,639717,Source9
0.0,Object605,Property4,999967,Source9
0.0,Object606,Property3,563745,Source9
0.0,Object606,Property4,786688,Source9
0.0,Object607,Property3,825084,Source9
0.0,Object607,Property4,598118,Source9
0.0,Object608,Property3,798240,Source9
0.0,Object608,Property4,799662,Source9
0.0,Object609,Property3,619018,Source9
0.0,Object609,Property4,596595,Source9
0.0,Object610,Property3,841355,Source9
0.0,Object610,Property4,956072,Source9
0.0,Object611,Property3,588660,Source9
0.0,Object611,Property4,883476,Source9
0.0,Object612,Property3,889570,Source9
0.0,Object612,Property4,715865,Source9
0.0,Object613,Property3,869381,Source9
0.0,Object613,Property4,748082,Source9
0.0,Object614,Property3,952596,Source9
0.0,Object614,Property4,979604,Source9
0.0,Object615,Property3,569012,Source9
0.0,Object615,Property4,790382,Source9
0.0,Object616,Property3,962090,Source9
0.0,Object616,Property4,722063,Source9
0.0,Object617,Property3,915283,Source9
0.0,Object617,Property4,930556,Source9
0.0,Object618,Property3,994356,Source9
0.0,Object618,Property4,811478,Source9
0.0,Object619,Property3,857160,Source9
0.0,Object619,Property4,887558,Source9
0.0,Object620,Property3,855452,Source9
0.0,Object620,Property4,981362,Source9
0.0,Object621,Property3,664552,Source9
0.0,Object621,Property4,728522,Source9
0.0,Object622,Property3,715928,Source9
0.0,Object622,Property4,660987,Source9
0.0,Object623,Property3,546836,Source9
0.0,Object623,Property4,686574,Source9
0.0,Object624,Property3,948103,Source9
0.0,Object624,Property4,613259,Source9
0.0,Object625,Property3,993269,Source9
0.0,Object625,Property4,747598,Source9
0.0,Object626,Property3,986742,Source9
0.0,Object626,Property4,747415,Source9
0.0,Object627,Property3,711549,Source9
0.0,Object627,Property4,505779,Source9
0.0,Object628,Property3,987571,Source9
0.0,Object628,Property4,592570,Source9
0.0,Object629,Property3,712563,Source9
0.0,Object629,Property4,642053,Source9
0.0,Object630,Property3,968690,Source9
0.0,Object630,Property4,874700,Source9
0.0,Object631,Property3,888894,Source9
0.0,Object631,Property4,618591,Source9
0.0,Object632,Property3,797450,Source9
0.0,Object632,Property4,746009,Source9
0.0,Object633,Property3,528247,Source9
0.0,Object633,Property4,732841,Source9
0.0,Object634,Property3,891968,Source9
0.0,Object634,Property4,564479,Source9
0.0,Object635,Property3,647277,Source9
0.0,Object635,Property4,604133,Source9
0.0,Object636,Property3,995469,Source9
0.0,Object636,Property4,571493,Source9
0.0,Object637,Property3,801476,Source9
0.0,Object637,Property4,657745,Source9
0.0,Object638,Property3,894614,Source9
0.0,Object638,Property4,597013,Source9
0.0,Object639,Property3,582995,Source9
0.0,Object639,Property4,675969,Source9
0.0,Object640,Property3,526947,Source9
0.0,Object640,Property4,864316,Source9
0.0,Object641,Property3,576630,Source9
0.0,Object641,Property4,720772,Source9
0.0,Object642,Property3,722458,Source9
0.0,Object642,Property4,688329,Source9
0.0,Object643,Property3,887526,Source9
0.0,Object643,Property4,793278,Source9
0.0,Object644,Property3,849001,Source9
0.0,Object644,Property4,832862,Source9
0.0,Object645,Property3,780783,Source9
0.0,Object645,Property4,891501,Source9
