ID,Object,Property,Value,Source
0.0,Object184,Property10,111283,Source3
0.0,Object184,Property5,363186,Source3
0.0,Object184,Property6,272246,Source3
0.0,Object184,Property3,378623,Source3
0.0,Object184,Property2,221837,Source3
0.0,Object185,Property10,268913,Source3
0.0,Object185,Property5,291606,Source3
0.0,Object185,Property6,186911,Source3
0.0,Object185,Property3,136086,Source3
0.0,Object185,Property2,360487,Source3
0.0,Object186,Property10,160667,Source3
0.0,Object186,Property5,106768,Source3
0.0,Object186,Property6,116514,Source3
0.0,Object186,Property3,324469,Source3
0.0,Object186,Property2,494371,Source3
0.0,Object187,Property10,452431,Source3
0.0,Object187,Property5,110179,Source3
0.0,Object187,Property6,451740,Source3
0.0,Object187,Property3,472753,Source3
0.0,Object187,Property2,157634,Source3
0.0,Object188,Property10,464201,Source3
0.0,Object188,Property5,289201,Source3
0.0,Object188,Property6,362393,Source3
0.0,Object188,Property3,395236,Source3
0.0,Object188,Property2,178070,Source3
0.0,Object189,Property10,176082,Source3
0.0,Object189,Property5,149273,Source3
0.0,Object189,Property6,442822,Source3
0.0,Object189,Property3,385866,Source3
0.0,Object189,Property2,208526,Source3
0.0,Object190,Property10,474907,Source3
0.0,Object190,Property5,461607,Source3
0.0,Object190,Property6,388222,Source3
0.0,Object190,Property3,213671,Source3
0.0,Object190,Property2,404307,Source3
0.0,Object191,Property10,250304,Source3
0.0,Object191,Property5,403303,Source3
0.0,Object191,Property6,266625,Source3
0.0,Object191,Property3,263362,Source3
0.0,Object191,Property2,346044,Source3
0.0,Object192,Property10,235818,Source3
0.0,Object192,Property5,230158,Source3
0.0,Object192,Property6,316213,Source3
0.0,Object192,Property3,387454,Source3
0.0,Object192,Property2,182867,Source3
0.0,Object193,Property10,166651,Source3
0.0,Object193,Property5,365557,Source3
0.0,Object193,Property6,173435,Source3
0.0,Object193,Property3,415432,Source3
0.0,Object193,Property2,323411,Source3
0.0,Object194,Property10,167508,Source3
0.0,Object194,Property5,351315,Source3
0.0,Object194,Property6,421502,Source3
0.0,Object194,Property3,214210,Source3
0.0,Object194,Property2,162149,Source3
0.0,Object195,Property10,381865,Source3
0.0,Object195,Property5,204991,Source3
0.0,Object195,Property6,338420,Source3
0.0,Object195,Property3,410427,Source3
0.0,Object195,Property2,436135,Source3
0.0,Object196,Property10,436751,Source3
0.0,Object196,Property5,140379,Source3
0.0,Object196,Property6,234166,Source3
0.0,Object196,Property3,419330,Source3
0.0,Object196,Property2,455281,Source3
0.0,Object197,Property10,332790,Source3
0.0,Object197,Property5,445121,Source3
0.0,Object197,Property6,111053,Source3
0.0,Object197,Property3,361156,Source3
0.0,Object197,Property2,244004,Source3
0.0,Object198,Property10,177915,Source3
0.0,Object198,Property5,265998,Source3
0.0,Object198,Property6,299828,Source3
0.0,Object198,Property3,221531,Source3
0.0,Object198,Property2,118319,Source3
0.0,Object199,Property10,453931,Source3
0.0,Object199,Property5,447707,Source3
0.0,Object199,Property6,467346,Source3
0.0,Object199,Property3,463886,Source3
0.0,Object199,Property2,302475,Source3
0.0,Object200,Property10,107714,Source3
0.0,Object200,Property5,262447,Source3
0.0,Object200,Property6,179952,Source3
0.0,Object200,Property3,176857,Source3
0.0,Object200,Property2,241142,Source3
0.0,Object201,Property10,275461,Source3
0.0,Object201,Property5,293505,Source3
0.0,Object201,Property6,249106,Source3
0.0,Object201,Property3,125468,Source3
0.0,Object201,Property2,428082,Source3
0.0,Object202,Property10,487261,Source3
0.0,Object202,Property5,297010,Source3
0.0,Object202,Property6,177447,Source3
0.0,Object202,Property3,151912,Source3
0.0,Object202,Property2,156647,Source3
0.0,Object203,Property10,351395,Source3
0.0,Object203,Property5,398044,Source3
0.0,Object203,Property6,321132,Source3
0.0,Object203,Property3,365319,Source3
0.0,Object203,Property2,142730,Source3
0.0,Object204,Property10,198748,Source3
0.0,Object204,Property5,300532,Source3
0.0,Object204,Property6,239186,Source3
0.0,Object204,Property3,271156,Source3
0.0,Object204,Property2,497730,Source3
0.0,Object205,Property10,368395,Source3
0.0,Object205,Property5,379421,Source3
0.0,Object205,Property6,351686,Source3
0.0,Object205,Property3,260115,Source3
0.0,Object205,Property2,368304,Source3
0.0,Object206,Property10,429080,Source3
0.0,Object206,Property5,255280,Source3
0.0,Object206,Property6,321321,Source3
0.0,Object206,Property3,335319,Source3
0.0,Object206,Property2,297394,Source3
0.0,Object207,Property10,422451,Source3
0.0,Object207,Property5,413766,Source3
0.0,Object207,Property6,178040,Source3
0.0,Object207,Property3,471250,Source3
0.0,Object207,Property2,263525,Source3
0.0,Object208,Property10,426040,Source3
0.0,Object208,Property5,453921,Source3
0.0,Object208,Property6,161666,Source3
0.0,Object208,Property3,193579,Source3
0.0,Object208,Property2,377813,Source3
0.0,Object209,Property10,436823,Source3
0.0,Object209,Property5,206542,Source3
0.0,Object209,Property6,247987,Source3
0.0,Object209,Property3,143351,Source3
0.0,Object209,Property2,245760,Source3
0.0,Object210,Property10,499301,Source3
0.0,Object210,Property5,306316,Source3
0.0,Object210,Property6,267935,Source3
0.0,Object210,Property3,477659,Source3
0.0,Object210,Property2,433066,Source3
0.0,Object211,Property10,335025,Source3
0.0,Object211,Property5,438823,Source3
0.0,Object211,Property6,140992,Source3
0.0,Object211,Property3,469479,Source3
0.0,Object211,Property2,464346,Source3
0.0,Object212,Property10,336704,Source3
0.0,Object212,Property5,282633,Source3
0.0,Object212,Property6,180014,Source3
0.0,Object212,Property3,450962,Source3
0.0,Object212,Property2,291936,Source3
0.0,Object213,Property10,299127,Source3
0.0,Object213,Property5,300622,Source3
0.0,Object213,Property6,492365,Source3
0.0,Object213,Property3,386744,Source3
0.0,Object213,Property2,457806,Source3
0.0,Object214,Property10,399173,Source3
0.0,Object214,Property5,329391,Source3
0.0,Object214,Property6,141919,Source3
0.0,Object214,Property3,245361,Source3
0.0,Object214,Property2,117531,Source3
0.0,Object215,Property10,412625,Source3
0.0,Object215,Property5,148914,Source3
0.0,Object215,Property6,434258,Source3
0.0,Object215,Property3,243614,Source3
0.0,Object215,Property2,357653,Source3
0.0,Object216,Property10,265512,Source3
0.0,Object216,Property5,181691,Source3
0.0,Object216,Property6,111796,Source3
0.0,Object216,Property3,295376,Source3
0.0,Object216,Property2,364499,Source3
0.0,Object217,Property10,498404,Source3
0.0,Object217,Property5,373199,Source3
0.0,Object217,Property6,452008,Source3
0.0,Object217,Property3,313429,Source3
0.0,Object217,Property2,472602,Source3
0.0,Object218,Property10,357669,Source3
0.0,Object218,Property5,272363,Source3
0.0,Object218,Property6,189033,Source3
0.0,Object218,Property3,431979,Source3
0.0,Object218,Property2,119480,Source3
0.0,Object219,Property10,354109,Source3
0.0,Object219,Property5,474447,Source3
0.0,Object219,Property6,242906,Source3
0.0,Object219,Property3,403916,Source3
0.0,Object219,Property2,434922,Source3
0.0,Object220,Property10,269559,Source3
0.0,Object220,Property5,438158,Source3
0.0,Object220,Property6,328924,Source3
0.0,Object220,Property3,125688,Source3
0.0,Object220,Property2,136273,Source3
0.0,Object221,Property10,125158,Source3
0.0,Object221,Property5,166286,Source3
0.0,Object221,Property6,463145,Source3
0.0,Object221,Property3,122660,Source3
0.0,Object221,Property2,107742,Source3
0.0,Object222,Property10,396032,Source3
0.0,Object222,Property5,113813,Source3
0.0,Object222,Property6,309607,Source3
0.0,Object222,Property3,200536,Source3
0.0,Object222,Property2,317290,Source3
0.0,Object223,Property10,220583,Source3
0.0,Object223,Property5,345929,Source3
0.0,Object223,Property6,131224,Source3
0.0,Object223,Property3,197410,Source3
0.0,Object223,Property2,149033,Source3
0.0,Object224,Property10,115269,Source3
0.0,Object224,Property5,422829,Source3
0.0,Object224,Property6,280817,Source3
0.0,Object224,Property3,399875,Source3
0.0,Object224,Property2,344232,Source3
0.0,Object225,Property10,494622,Source3
0.0,Object225,Property5,481914,Source3
0.0,Object225,Property6,375852,Source3
0.0,Object225,Property3,266064,Source3
0.0,Object225,Property2,202000,Source3
0.0,Object226,Property10,485216,Source3
0.0,Object226,Property5,171566,Source3
0.0,Object226,Property6,448301,Source3
0.0,Object226,Property3,499598,Source3
0.0,Object226,Property2,164641,Source3
0.0,Object227,Property10,142593,Source3
0.0,Object227,Property5,242983,Source3
0.0,Object227,Property6,389194,Source3
0.0,Object227,Property3,125544,Source3
0.0,Object227,Property2,119184,Source3
0.0,Object228,Property10,266124,Source3
0.0,Object228,Property5,151591,Source3
0.0,Object228,Property6,460621,Source3
0.0,Object228,Property3,423324,Source3
0.0,Object228,Property2,213847,Source3
0.0,Object229,Property10,388032,Source3
0.0,Object229,Property5,465329,Source3
0.0,Object229,Property6,209003,Source3
0.0,Object229,Property3,232783,Source3
0.0,Object229,Property2,344064,Source3
0.0,Object230,Property10,303575,Source3
0.0,Object230,Property5,461556,Source3
0.0,Object230,Property6,232718,Source3
0.0,Object230,Property3,389593,Source3
0.0,Object230,Property2,209811,Source3
0.0,Object231,Property10,103604,Source3
0.0,Object231,Property5,422792,Source3
0.0,Object231,Property6,265459,Source3
0.0,Object231,Property3,173987,Source3
0.0,Object231,Property2,325245,Source3
0.0,Object232,Property10,178410,Source3
0.0,Object232,Property5,364092,Source3
0.0,Object232,Property6,158292,Source3
0.0,Object232,Property3,257480,Source3
0.0,Object232,Property2,387715,Source3
0.0,Object233,Property10,413500,Source3
0.0,Object233,Property5,350632,Source3
0.0,Object233,Property6,355848,Source3
0.0,Object233,Property3,163696,Source3
0.0,Object233,Property2,483594,Source3
0.0,Object234,Property10,450184,Source3
0.0,Object234,Property5,431300,Source3
0.0,Object234,Property6,209708,Source3
0.0,Object234,Property3,497807,Source3
0.0,Object234,Property2,241062,Source3
0.0,Object235,Property10,414085,Source3
0.0,Object235,Property5,318303,Source3
0.0,Object235,Property6,191042,Source3
0.0,Object235,Property3,338649,Source3
0.0,Object235,Property2,243759,Source3
0.0,Object236,Property10,343946,Source3
0.0,Object236,Property5,431340,Source3
0.0,Object236,Property6,281402,Source3
0.0,Object236,Property3,366065,Source3
0.0,Object236,Property2,134423,Source3
0.0,Object237,Property10,107501,Source3
0.0,Object237,Property5,104779,Source3
0.0,Object237,Property6,268955,Source3
0.0,Object237,Property3,222982,Source3
0.0,Object237,Property2,325511,Source3
0.0,Object238,Property10,120264,Source3
0.0,Object238,Property5,420825,Source3
0.0,Object238,Property6,365934,Source3
0.0,Object238,Property3,125786,Source3
0.0,Object238,Property2,147616,Source3
0.0,Object239,Property10,105027,Source3
0.0,Object239,Property5,122946,Source3
0.0,Object239,Property6,292859,Source3
0.0,Object239,Property3,413739,Source3
0.0,Object239,Property2,203881,Source3
0.0,Object240,Property10,462119,Source3
0.0,Object240,Property5,108645,Source3
0.0,Object240,Property6,471149,Source3
0.0,Object240,Property3,183552,Source3
0.0,Object240,Property2,243443,Source3
0.0,Object241,Property10,140190,Source3
0.0,Object241,Property5,475908,Source3
0.0,Object241,Property6,372931,Source3
0.0,Object241,Property3,198469,Source3
0.0,Object241,Property2,447721,Source3
0.0,Object242,Property10,337216,Source3
0.0,Object242,Property5,275493,Source3
0.0,Object242,Property6,114440,Source3
0.0,Object242,Property3,281701,Source3
0.0,Object242,Property2,296086,Source3
0.0,Object243,Property10,348124,Source3
0.0,Object243,Property5,195930,Source3
0.0,Object243,Property6,495435,Source3
0.0,Object243,Property3,169842,Source3
0.0,Object243,Property2,259966,Source3
0.0,Object244,Property10,181540,Source3
0.0,Object244,Property5,382580,Source3
0.0,Object244,Property6,165763,Source3
0.0,Object244,Property3,376708,Source3
0.0,Object244,Property2,198595,Source3
0.0,Object245,Property10,338666,Source3
0.0,Object245,Property5,144694,Source3
0.0,Object245,Property6,221013,Source3
0.0,Object245,Property3,283479,Source3
0.0,Object245,Property2,447238,Source3
0.0,Object246,Property10,403048,Source3
0.0,Object246,Property5,270305,Source3
0.0,Object246,Property6,187122,Source3
0.0,Object246,Property3,265368,Source3
0.0,Object246,Property2,237392,Source3
0.0,Object247,Property10,450872,Source3
0.0,Object247,Property5,355174,Source3
0.0,Object247,Property6,419832,Source3
0.0,Object247,Property3,287208,Source3
0.0,Object247,Property2,481916,Source3
0.0,Object248,Property10,386923,Source3
0.0,Object248,Property5,443229,Source3
0.0,Object248,Property6,344532,Source3
0.0,Object248,Property3,211274,Source3
0.0,Object248,Property2,291628,Source3
0.0,Object249,Property10,419511,Source3
0.0,Object249,Property5,214879,Source3
0.0,Object249,Property6,462666,Source3
0.0,Object249,Property3,172224,Source3
0.0,Object249,Property2,209587,Source3
0.0,Object250,Property10,372015,Source3
0.0,Object250,Property5,297914,Source3
0.0,Object250,Property6,126253,Source3
0.0,Object250,Property3,314052,Source3
0.0,Object250,Property2,126111,Source3
0.0,Object251,Property10,268978,Source3
0.0,Object251,Property5,455346,Source3
0.0,Object251,Property6,164264,Source3
0.0,Object251,Property3,152957,Source3
0.0,Object251,Property2,107617,Source3
0.0,Object252,Property10,443780,Source3
0.0,Object252,Property5,429594,Source3
0.0,Object252,Property6,409973,Source3
0.0,Object252,Property3,341377,Source3
0.0,Object252,Property2,202945,Source3
0.0,Object253,Property10,276762,Source3
0.0,Object253,Property5,496562,Source3
0.0,Object253,Property6,377744,Source3
0.0,Object253,Property3,224731,Source3
0.0,Object253,Property2,493951,Source3
0.0,Object254,Property10,463157,Source3
0.0,Object254,Property5,419163,Source3
0.0,Object254,Property6,329801,Source3
0.0,Object254,Property3,157534,Source3
0.0,Object254,Property2,341949,Source3
0.0,Object255,Property10,309475,Source3
0.0,Object255,Property5,350863,Source3
0.0,Object255,Property6,339219,Source3
0.0,Object255,Property3,464332,Source3
0.0,Object255,Property2,137866,Source3
0.0,Object256,Property10,484144,Source3
0.0,Object256,Property5,292402,Source3
0.0,Object256,Property6,477071,Source3
0.0,Object256,Property3,438739,Source3
0.0,Object256,Property2,208489,Source3
0.0,Object257,Property10,289845,Source3
0.0,Object257,Property5,413211,Source3
0.0,Object257,Property6,141747,Source3
0.0,Object257,Property3,482178,Source3
0.0,Object257,Property2,301391,Source3
0.0,Object258,Property10,296716,Source3
0.0,Object258,Property5,484761,Source3
0.0,Object258,Property6,240253,Source3
0.0,Object258,Property3,368891,Source3
0.0,Object258,Property2,230132,Source3
0.0,Object259,Property10,433017,Source3
0.0,Object259,Property5,404431,Source3
0.0,Object259,Property6,396540,Source3
0.0,Object259,Property3,431061,Source3
0.0,Object259,Property2,119087,Source3
0.0,Object260,Property10,277166,Source3
0.0,Object260,Property5,280701,Source3
0.0,Object260,Property6,215275,Source3
0.0,Object260,Property3,112242,Source3
0.0,Object260,Property2,154856,Source3
0.0,Object261,Property10,119721,Source3
0.0,Object261,Property5,284077,Source3
0.0,Object261,Property6,189403,Source3
0.0,Object261,Property3,492420,Source3
0.0,Object261,Property2,158766,Source3
0.0,Object262,Property10,179489,Source3
0.0,Object262,Property5,399072,Source3
0.0,Object262,Property6,236110,Source3
0.0,Object262,Property3,264222,Source3
0.0,Object262,Property2,378933,Source3
0.0,Object263,Property10,146165,Source3
0.0,Object263,Property5,288251,Source3
0.0,Object263,Property6,199716,Source3
0.0,Object263,Property3,114669,Source3
0.0,Object263,Property2,496842,Source3
0.0,Object264,Property10,459597,Source3
0.0,Object264,Property5,240570,Source3
0.0,Object264,Property6,148327,Source3
0.0,Object264,Property3,373487,Source3
0.0,Object264,Property2,287642,Source3
0.0,Object265,Property10,177734,Source3
0.0,Object265,Property5,121732,Source3
0.0,Object265,Property6,238819,Source3
0.0,Object265,Property3,323650,Source3
0.0,Object265,Property2,389110,Source3
0.0,Object266,Property10,420908,Source3
0.0,Object266,Property5,239495,Source3
0.0,Object266,Property6,450138,Source3
0.0,Object266,Property3,269172,Source3
0.0,Object266,Property2,405883,Source3
0.0,Object267,Property10,334951,Source3
0.0,Object267,Property5,272465,Source3
0.0,Object267,Property6,192994,Source3
0.0,Object267,Property3,196895,Source3
0.0,Object267,Property2,375000,Source3
0.0,Object268,Property10,241553,Source3
0.0,Object268,Property5,435771,Source3
0.0,Object268,Property6,167899,Source3
0.0,Object268,Property3,389015,Source3
0.0,Object268,Property2,366246,Source3
0.0,Object269,Property10,122883,Source3
0.0,Object269,Property5,455969,Source3
0.0,Object269,Property6,189767,Source3
0.0,Object269,Property3,347977,Source3
0.0,Object269,Property2,431683,Source3
0.0,Object270,Property10,172017,Source3
0.0,Object270,Property5,313057,Source3
0.0,Object270,Property6,312649,Source3
0.0,Object270,Property3,445594,Source3
0.0,Object270,Property2,123769,Source3
0.0,Object271,Property10,377993,Source3
0.0,Object271,Property5,437938,Source3
0.0,Object271,Property6,374595,Source3
0.0,Object271,Property3,294586,Source3
0.0,Object271,Property2,212402,Source3
0.0,Object272,Property10,432938,Source3
0.0,Object272,Property5,204550,Source3
0.0,Object272,Property6,170851,Source3
0.0,Object272,Property3,141322,Source3
0.0,Object272,Property2,110185,Source3
0.0,Object273,Property10,177681,Source3
0.0,Object273,Property5,128057,Source3
0.0,Object273,Property6,399687,Source3
0.0,Object273,Property3,368241,Source3
0.0,Object273,Property2,173538,Source3
0.0,Object274,Property10,183715,Source3
0.0,Object274,Property5,197127,Source3
0.0,Object274,Property6,129060,Source3
0.0,Object274,Property3,456961,Source3
0.0,Object274,Property2,491449,Source3
0.0,Object275,Property10,444076,Source3
0.0,Object275,Property5,122731,Source3
0.0,Object275,Property6,252700,Source3
0.0,Object275,Property3,121134,Source3
0.0,Object275,Property2,162437,Source3
0.0,Object276,Property10,190643,Source3
0.0,Object276,Property5,327536,Source3
0.0,Object276,Property6,348755,Source3
0.0,Object276,Property3,223708,Source3
0.0,Object276,Property2,216945,Source3
0.0,Object277,Property10,170006,Source3
0.0,Object277,Property5,354126,Source3
0.0,Object277,Property6,131762,Source3
0.0,Object277,Property3,395460,Source3
0.0,Object277,Property2,282170,Source3
0.0,Object278,Property10,377990,Source3
0.0,Object278,Property5,431932,Source3
0.0,Object278,Property6,102630,Source3
0.0,Object278,Property3,334875,Source3
0.0,Object278,Property2,310735,Source3
0.0,Object279,Property10,368509,Source3
0.0,Object279,Property5,321084,Source3
0.0,Object279,Property6,218985,Source3
0.0,Object279,Property3,404312,Source3
0.0,Object279,Property2,297644,Source3
0.0,Object280,Property10,101343,Source3
0.0,Object280,Property5,440897,Source3
0.0,Object280,Property6,187986,Source3
0.0,Object280,Property3,154119,Source3
0.0,Object280,Property2,165232,Source3
0.0,Object281,Property10,440786,Source3
0.0,Object281,Property5,379847,Source3
0.0,Object281,Property6,166736,Source3
0.0,Object281,Property3,239280,Source3
0.0,Object281,Property2,207297,Source3
0.0,Object282,Property10,321128,Source3
0.0,Object282,Property5,387610,Source3
0.0,Object282,Property6,139679,Source3
0.0,Object282,Property3,275089,Source3
0.0,Object282,Property2,115047,Source3
0.0,Object283,Property10,461775,Source3
0.0,Object283,Property5,441333,Source3
0.0,Object283,Property6,117121,Source3
0.0,Object283,Property3,185104,Source3
0.0,Object283,Property2,309916,Source3
0.0,Object284,Property10,188631,Source3
0.0,Object284,Property5,279477,Source3
0.0,Object284,Property6,418431,Source3
0.0,Object284,Property3,379596,Source3
0.0,Object284,Property2,147842,Source3
0.0,Object285,Property10,398093,Source3
0.0,Object285,Property5,413786,Source3
0.0,Object285,Property6,100656,Source3
0.0,Object285,Property3,463669,Source3
0.0,Object285,Property2,409739,Source3
0.0,Object286,Property10,485506,Source3
0.0,Object286,Property5,409280,Source3
0.0,Object286,Property6,286089,Source3
0.0,Object286,Property3,109197,Source3
0.0,Object286,Property2,229767,Source3
0.0,Object287,Property10,368567,Source3
0.0,Object287,Property5,447964,Source3
0.0,Object287,Property6,357697,Source3
0.0,Object287,Property3,140285,Source3
0.0,Object287,Property2,182852,Source3
0.0,Object288,Property10,458536,Source3
0.0,Object288,Property5,105159,Source3
0.0,Object288,Property6,403970,Source3
0.0,Object288,Property3,439658,Source3
0.0,Object288,Property2,456998,Source3
0.0,Object289,Property10,419402,Source3
0.0,Object289,Property5,384246,Source3
0.0,Object289,Property6,204938,Source3
0.0,Object289,Property3,405735,Source3
0.0,Object289,Property2,253940,Source3
0.0,Object290,Property10,125638,Source3
0.0,Object290,Property5,477095,Source3
0.0,Object290,Property6,105566,Source3
0.0,Object290,Property3,381175,Source3
0.0,Object290,Property2,277165,Source3
0.0,Object291,Property10,119661,Source3
0.0,Object291,Property5,411210,Source3
0.0,Object291,Property6,194545,Source3
0.0,Object291,Property3,186805,Source3
0.0,Object291,Property2,113713,Source3
0.0,Object292,Property10,138392,Source3
0.0,Object292,Property5,430141,Source3
0.0,Object292,Property6,233158,Source3
0.0,Object292,Property3,218823,Source3
0.0,Object292,Property2,129693,Source3
0.0,Object293,Property10,328344,Source3
0.0,Object293,Property5,113629,Source3
0.0,Object293,Property6,498478,Source3
0.0,Object293,Property3,314426,Source3
0.0,Object293,Property2,170970,Source3
0.0,Object294,Property10,262526,Source3
0.0,Object294,Property5,229521,Source3
0.0,Object294,Property6,163531,Source3
0.0,Object294,Property3,286991,Source3
0.0,Object294,Property2,141768,Source3
0.0,Object295,Property10,109668,Source3
0.0,Object295,Property5,279728,Source3
0.0,Object295,Property6,345101,Source3
0.0,Object295,Property3,195004,Source3
0.0,Object295,Property2,495183,Source3
0.0,Object296,Property10,133340,Source3
0.0,Object296,Property5,385314,Source3
0.0,Object296,Property6,142642,Source3
0.0,Object296,Property3,188439,Source3
0.0,Object296,Property2,312919,Source3
0.0,Object297,Property10,468397,Source3
0.0,Object297,Property5,408678,Source3
0.0,Object297,Property6,140486,Source3
0.0,Object297,Property3,249673,Source3
0.0,Object297,Property2,443420,Source3
0.0,Object298,Property10,197422,Source3
0.0,Object298,Property5,475765,Source3
0.0,Object298,Property6,475458,Source3
0.0,Object298,Property3,350138,Source3
0.0,Object298,Property2,336964,Source3
0.0,Object299,Property10,113460,Source3
0.0,Object299,Property5,286519,Source3
0.0,Object299,Property6,182241,Source3
0.0,Object299,Property3,304430,Source3
0.0,Object299,Property2,131003,Source3
0.0,Object300,Property10,411452,Source3
0.0,Object300,Property5,199259,Source3
0.0,Object300,Property6,164368,Source3
0.0,Object300,Property3,157164,Source3
0.0,Object300,Property2,171501,Source3
0.0,Object301,Property10,223704,Source3
0.0,Object301,Property5,414701,Source3
0.0,Object301,Property6,185491,Source3
0.0,Object301,Property3,311990,Source3
0.0,Object301,Property2,129967,Source3
0.0,Object302,Property10,118018,Source3
0.0,Object302,Property5,270512,Source3
0.0,Object302,Property6,172277,Source3
0.0,Object302,Property3,351487,Source3
0.0,Object302,Property2,287407,Source3
0.0,Object303,Property10,216562,Source3
0.0,Object303,Property5,457042,Source3
0.0,Object303,Property6,367522,Source3
0.0,Object303,Property3,301230,Source3
0.0,Object303,Property2,264017,Source3
0.0,Object304,Property10,232184,Source3
0.0,Object304,Property5,119523,Source3
0.0,Object304,Property6,499599,Source3
0.0,Object304,Property3,400402,Source3
0.0,Object304,Property2,257065,Source3
0.0,Object305,Property10,359142,Source3
0.0,Object305,Property5,298949,Source3
0.0,Object305,Property6,117968,Source3
0.0,Object305,Property3,253757,Source3
0.0,Object305,Property2,487604,Source3
0.0,Object306,Property10,222556,Source3
0.0,Object306,Property5,202796,Source3
0.0,Object306,Property6,438911,Source3
0.0,Object306,Property3,206366,Source3
0.0,Object306,Property2,278931,Source3
0.0,Object307,Property10,264748,Source3
0.0,Object307,Property5,267200,Source3
0.0,Object307,Property6,436818,Source3
0.0,Object307,Property3,320509,Source3
0.0,Object307,Property2,316123,Source3
0.0,Object308,Property10,413628,Source3
0.0,Object308,Property5,306761,Source3
0.0,Object308,Property6,143103,Source3
0.0,Object308,Property3,470718,Source3
0.0,Object308,Property2,237481,Source3
0.0,Object309,Property10,127843,Source3
0.0,Object309,Property5,248247,Source3
0.0,Object309,Property6,292152,Source3
0.0,Object309,Property3,271876,Source3
0.0,Object309,Property2,122285,Source3
0.0,Object310,Property10,181717,Source3
0.0,Object310,Property5,467677,Source3
0.0,Object310,Property6,378743,Source3
0.0,Object310,Property3,451446,Source3
0.0,Object310,Property2,204816,Source3
0.0,Object311,Property10,292916,Source3
0.0,Object311,Property5,171282,Source3
0.0,Object311,Property6,139960,Source3
0.0,Object311,Property3,194415,Source3
0.0,Object311,Property2,310846,Source3
0.0,Object312,Property10,279564,Source3
0.0,Object312,Property5,138466,Source3
0.0,Object312,Property6,113471,Source3
0.0,Object312,Property3,280988,Source3
0.0,Object312,Property2,261620,Source3
0.0,Object313,Property10,185903,Source3
0.0,Object313,Property5,458275,Source3
0.0,Object313,Property6,367835,Source3
0.0,Object313,Property3,324384,Source3
0.0,Object313,Property2,188332,Source3
0.0,Object314,Property10,330969,Source3
0.0,Object314,Property5,466445,Source3
0.0,Object314,Property6,250237,Source3
0.0,Object314,Property3,376931,Source3
0.0,Object314,Property2,270514,Source3
0.0,Object315,Property10,388606,Source3
0.0,Object315,Property5,169357,Source3
0.0,Object315,Property6,111799,Source3
0.0,Object315,Property3,335923,Source3
0.0,Object315,Property2,495680,Source3
0.0,Object316,Property10,118084,Source3
0.0,Object316,Property5,121152,Source3
0.0,Object316,Property6,245130,Source3
0.0,Object316,Property3,181464,Source3
0.0,Object316,Property2,484673,Source3
0.0,Object317,Property10,489167,Source3
0.0,Object317,Property5,471090,Source3
0.0,Object317,Property6,190627,Source3
0.0,Object317,Property3,110508,Source3
0.0,Object317,Property2,423411,Source3
0.0,Object318,Property10,333410,Source3
0.0,Object318,Property5,178682,Source3
0.0,Object318,Property6,210264,Source3
0.0,Object318,Property3,457529,Source3
0.0,Object318,Property2,250873,Source3
0.0,Object319,Property10,322231,Source3
0.0,Object319,Property5,450870,Source3
0.0,Object319,Property6,329842,Source3
0.0,Object319,Property3,290769,Source3
0.0,Object319,Property2,320574,Source3
0.0,Object320,Property10,256755,Source3
0.0,Object320,Property5,111818,Source3
0.0,Object320,Property6,207679,Source3
0.0,Object320,Property3,467398,Source3
0.0,Object320,Property2,252118,Source3
0.0,Object321,Property10,348770,Source3
0.0,Object321,Property5,195629,Source3
0.0,Object321,Property6,429386,Source3
0.0,Object321,Property3,308373,Source3
0.0,Object321,Property2,356097,Source3
0.0,Object322,Property10,388926,Source3
0.0,Object322,Property5,114134,Source3
0.0,Object322,Property6,220702,Source3
0.0,Object322,Property3,355398,Source3
0.0,Object322,Property2,372700,Source3
0.0,Object323,Property10,216070,Source3
0.0,Object323,Property5,433217,Source3
0.0,Object323,Property6,348472,Source3
0.0,Object323,Property3,203717,Source3
0.0,Object323,Property2,223972,Source3
0.0,Object324,Property10,120944,Source3
0.0,Object324,Property5,117929,Source3
0.0,Object324,Property6,309841,Source3
0.0,Object324,Property3,246243,Source3
0.0,Object324,Property2,487918,Source3
0.0,Object325,Property10,134167,Source3
0.0,Object325,Property5,199102,Source3
0.0,Object325,Property6,100364,Source3
0.0,Object325,Property3,375479,Source3
0.0,Object325,Property2,135944,Source3
0.0,Object326,Property10,448151,Source3
0.0,Object326,Property5,288224,Source3
0.0,Object326,Property6,332175,Source3
0.0,Object326,Property3,156356,Source3
0.0,Object326,Property2,450609,Source3
0.0,Object327,Property10,160448,Source3
0.0,Object327,Property5,429169,Source3
0.0,Object327,Property6,122112,Source3
0.0,Object327,Property3,475509,Source3
0.0,Object327,Property2,382790,Source3
0.0,Object328,Property10,112455,Source3
0.0,Object328,Property5,133659,Source3
0.0,Object328,Property6,351407,Source3
0.0,Object328,Property3,334727,Source3
0.0,Object328,Property2,457648,Source3
0.0,Object329,Property10,268535,Source3
0.0,Object329,Property5,417691,Source3
0.0,Object329,Property6,409811,Source3
0.0,Object329,Property3,363080,Source3
0.0,Object329,Property2,185072,Source3
0.0,Object330,Property10,221898,Source3
0.0,Object330,Property5,273435,Source3
0.0,Object330,Property6,264995,Source3
0.0,Object330,Property3,414638,Source3
0.0,Object330,Property2,477551,Source3
0.0,Object331,Property10,229043,Source3
