Object,Property,Value,False
Object198,Property3,221531,"[790117, 919573, 994053, 877812, 637736, 546313, 766458, 984499, 832752, 584969, 869664, 502758, 626840, 520233, 948581, 638529, 968953, 714068, 562119, 883368]"
Object198,Property4,104593,"[689199, 589637, 909546, 727425, 620298, 941807, 893391, 654945, 847871, 969660, 554160, 672221, 745064, 671987, 778856, 755950, 777224, 673797, 777496, 752360]"
Object198,Property5,265998,"[971767, 811705, 527349, 650868, 791725, 578843, 705476, 993410, 908391, 822537, 656109, 546746, 814087, 644735, 672811, 874551, 517176, 752496, 763483, 550825]"
Object198,Property6,299828,"[865420, 708968, 751289, 711159, 640042, 922541, 963404, 528134, 676585, 984688, 500018, 672970, 710322, 975305, 806102, 702694, 693723, 970881, 657203, 920753]"
Object198,Property7,341921,"[886104, 750833, 598962, 899951, 959208, 815024, 538568, 991626, 500052, 904805, 694785, 967227, 603414, 898437, 933099, 632102, 507877, 761369, 997089, 785619]"
Object198,Property8,461561,"[807437, 818321, 812698, 583336, 761878, 708970, 983643, 674700, 508888, 526327, 855239, 914062, 812975, 936932, 597160, 723258, 638876, 585672, 906019, 868784]"
Object198,Property9,399637,"[539399, 859132, 933516, 784457, 660337, 790894, 906725, 702553, 821218, 993694, 706673, 637809, 848067, 848647, 745176, 630834, 685274, 739187, 935341, 597331]"
Object198,Property10,177915,"[646268, 510342, 534914, 612766, 862194, 783470, 969693, 829534, 990154, 534953, 551385, 631052, 690207, 993096, 625537, 557685, 511366, 578863, 588683, 718042]"
Object199,Property1,247163,"[922689, 627797, 659405, 759804, 520923, 825830, 771307, 981885, 695911, 688147, 950828, 988459, 592300, 827171, 652243, 798733, 862642, 611367, 924294, 960097]"
Object199,Property2,302475,"[646774, 537686, 563228, 582478, 914067, 838971, 998298, 578117, 677251, 903618, 717105, 768285, 580682, 686753, 923206, 979626, 814809, 769067, 636463, 872714]"
Object199,Property3,463886,"[955245, 935939, 570280, 725564, 674500, 918042, 755731, 697070, 552261, 795551, 561706, 640194, 813014, 843223, 717240, 784171, 999263, 508924, 643596, 951561]"
Object199,Property4,221636,"[805906, 972994, 927944, 903048, 637665, 952192, 516434, 989016, 939879, 549358, 650861, 511740, 960383, 955531, 838636, 512252, 911385, 556535, 878995, 866791]"
Object199,Property5,447707,"[590432, 679965, 650622, 951070, 810113, 518637, 509399, 652801, 928304, 862272, 686122, 800851, 952230, 593096, 857230, 777288, 566321, 966224, 605588, 783914]"
Object199,Property6,467346,"[778849, 865483, 848800, 546450, 737866, 768200, 679763, 682547, 541157, 911980, 780254, 638752, 862688, 823974, 550039, 668141, 590002, 832075, 528552, 661643]"
Object199,Property7,123282,"[824849, 801115, 806463, 877072, 734226, 792294, 602298, 802380, 827656, 683581, 655735, 582401, 936431, 558892, 775663, 944088, 966283, 516820, 946032, 820187]"
Object199,Property8,358124,"[936871, 587805, 957849, 797169, 673422, 679636, 888470, 830936, 893870, 965786, 599307, 617509, 986951, 666063, 774612, 828600, 775273, 804685, 810432, 697510]"
Object199,Property9,320747,"[628027, 853470, 541876, 782571, 895030, 519038, 628838, 742130, 697345, 937887, 605529, 719345, 834680, 858287, 878229, 664195, 680429, 870538, 965565, 849819]"
Object199,Property10,453931,"[849197, 846093, 958031, 523468, 582429, 669522, 572321, 807772, 704639, 775194, 538211, 989311, 519110, 990348, 557715, 713229, 861236, 596709, 656853, 600896]"
Object200,Property1,380297,"[618617, 505897, 760376, 589866, 588340, 790444, 860729, 628591, 701034, 812368, 590214, 786579, 674572, 691079, 532935, 667061, 957462, 787726, 646198, 516386]"
Object200,Property2,241142,"[697373, 858604, 657534, 514820, 661394, 926824, 908326, 945446, 802843, 981929, 713713, 971186, 655293, 509381, 799833, 930655, 724026, 736301, 831967, 500318]"
Object200,Property3,176857,"[727037, 864781, 789554, 621912, 638559, 584452, 627002, 548738, 856041, 849653, 618736, 758171, 637439, 820119, 604435, 794461, 819468, 505399, 793126, 976764]"
Object200,Property4,393762,"[846097, 814295, 933977, 664543, 937130, 698930, 816572, 549666, 979407, 671591, 720617, 723227, 530680, 899537, 894997, 526324, 838903, 960693, 705057, 736995]"
Object200,Property5,262447,"[638380, 681009, 549555, 735561, 967265, 948545, 902843, 747135, 683501, 980301, 750409, 821819, 623385, 595028, 924367, 541746, 536889, 871955, 579016, 773198]"
Object200,Property6,179952,"[595468, 944021, 538944, 800017, 648267, 586331, 983349, 789001, 918487, 599956, 825638, 633703, 645342, 943082, 515120, 800001, 515615, 799967, 763173, 993950]"
Object200,Property7,168539,"[590698, 874158, 837516, 836522, 790983, 886417, 977390, 793325, 985127, 643312, 516518, 966358, 604684, 703591, 928214, 831290, 763931, 554582, 811140, 853188]"
Object200,Property8,443163,"[570350, 977333, 901118, 739231, 689873, 868218, 856266, 884360, 724699, 623155, 752671, 653590, 960489, 773404, 885793, 927229, 742299, 714420, 529746, 900912]"
Object200,Property9,429058,"[577542, 853451, 589110, 602870, 839873, 522282, 744418, 842415, 619608, 787298, 661629, 836559, 817884, 917011, 853907, 632392, 884670, 631268, 616242, 720739]"
Object200,Property10,107714,"[816386, 563685, 532753, 798527, 725305, 617098, 563869, 667300, 976150, 870626, 919705, 963648, 978756, 770357, 532405, 643029, 605699, 618473, 705359, 737250]"
Object201,Property1,463861,"[746108, 804391, 925884, 577554, 735253, 887783, 508069, 613616, 870848, 697321, 640626, 838427, 871879, 858317, 548219, 873042, 718593, 583958, 547571, 743750]"
Object201,Property2,428082,"[826014, 742369, 528113, 527730, 672604, 648027, 762114, 602801, 899823, 955727, 926592, 650025, 835581, 889856, 995666, 594521, 995933, 513492, 843139, 670415]"
Object201,Property3,125468,"[801288, 625473, 692730, 945759, 670285, 894111, 737814, 945107, 641749, 835708, 847088, 555635, 759568, 601808, 548617, 761922, 776284, 879781, 963987, 791135]"
Object201,Property4,399287,"[686845, 946202, 645521, 710315, 639806, 954459, 840440, 983113, 545473, 855581, 626045, 512075, 730202, 561946, 682892, 902631, 842685, 513125, 812739, 738312]"
Object201,Property5,293505,"[709988, 963228, 607485, 519470, 927289, 540890, 704886, 808689, 802938, 952716, 741526, 869045, 818795, 597541, 971034, 579367, 928522, 726052, 540416, 601786]"
Object201,Property6,249106,"[923640, 634253, 560701, 998848, 647689, 910521, 601900, 537752, 501857, 878268, 883721, 650538, 689120, 617579, 884859, 586649, 793126, 999603, 963026, 515427]"
Object201,Property7,178718,"[502086, 562532, 647495, 501688, 850590, 546040, 767968, 896486, 529860, 616932, 671816, 578389, 917587, 988643, 844314, 583396, 818556, 770883, 520644, 679351]"
Object201,Property8,451234,"[634003, 630640, 919528, 763676, 588280, 596947, 685526, 682912, 546243, 525251, 739623, 625612, 760008, 874001, 638103, 614150, 769447, 869290, 718718, 693580]"
Object201,Property9,184184,"[763963, 545379, 832020, 681100, 653505, 882154, 985765, 598998, 949057, 957559, 744336, 600377, 930713, 965191, 939947, 565357, 659168, 952524, 762447, 844378]"
Object201,Property10,275461,"[997977, 903602, 718571, 574125, 949369, 764852, 535116, 700539, 661529, 731095, 757269, 664454, 880927, 954778, 860860, 977907, 888490, 659747, 629649, 779172]"
Object202,Property1,203118,"[630334, 920044, 786487, 911975, 951447, 931458, 948484, 932083, 658575, 768447, 999523, 722268, 913274, 670161, 986819, 639926, 651841, 503058, 911182, 881114]"
Object202,Property2,156647,"[829007, 505461, 772941, 562919, 650558, 842256, 799779, 671060, 927657, 817721, 636343, 768225, 921340, 607498, 918856, 581968, 526358, 902213, 554353, 698868]"
Object202,Property3,151912,"[992852, 691226, 568095, 905202, 909996, 540437, 721069, 750259, 852370, 835743, 796249, 925809, 669537, 730329, 651320, 975688, 821612, 701825, 637521, 819589]"
Object202,Property4,251802,"[818146, 997360, 965385, 581408, 741681, 563134, 936440, 757520, 522479, 578602, 971804, 621529, 703946, 818558, 849161, 678108, 666058, 995334, 971845, 984721]"
Object202,Property5,297010,"[728016, 592266, 685259, 814959, 769556, 666217, 605777, 929416, 685384, 925874, 838909, 823485, 967651, 608657, 818257, 682230, 892117, 960951, 996377, 980073]"
Object202,Property6,177447,"[952294, 846918, 960992, 713758, 919172, 886647, 636463, 539889, 510795, 859459, 971053, 572667, 721487, 969488, 744630, 808970, 581536, 813993, 789852, 807829]"
Object202,Property7,488360,"[580604, 930476, 658322, 672674, 756041, 889835, 539955, 834666, 936437, 978011, 747226, 765025, 501193, 996995, 773307, 628791, 718471, 880825, 758528, 617143]"
Object202,Property8,160657,"[869097, 501865, 660064, 995150, 546002, 971527, 863382, 868850, 515449, 907303, 841968, 676982, 978750, 899185, 535785, 581434, 530689, 931913, 501157, 573772]"
Object202,Property9,339929,"[658256, 627747, 727302, 641928, 530757, 900363, 644028, 639806, 579683, 658548, 952514, 533248, 955574, 944394, 669444, 719642, 744233, 907055, 879666, 598750]"
Object202,Property10,487261,"[634639, 608639, 904953, 570473, 899728, 973390, 938881, 578389, 860736, 670536, 520841, 681589, 817331, 915699, 715414, 524362, 913924, 916377, 705001, 746075]"
Object203,Property1,423548,"[667267, 860458, 808151, 843706, 805819, 512400, 843501, 659475, 942571, 801577, 797383, 909176, 955335, 873926, 946991, 894586, 986473, 888727, 515456, 810435]"
Object203,Property2,142730,"[848587, 591432, 581960, 569185, 840660, 824119, 577268, 989424, 543228, 912733, 813560, 977266, 837637, 527841, 886351, 685202, 977070, 660028, 606928, 593499]"
Object203,Property3,365319,"[871945, 954333, 982612, 740144, 986316, 712392, 608407, 643653, 501905, 552381, 715558, 574196, 664311, 704861, 913355, 617219, 541436, 906101, 772428, 559253]"
Object203,Property4,320199,"[610599, 617190, 550676, 542719, 917784, 519566, 620870, 997341, 503135, 671559, 569477, 873850, 522877, 980730, 717845, 827527, 696238, 922315, 693175, 835458]"
Object203,Property5,398044,"[840530, 615092, 986053, 687793, 557204, 603265, 605837, 530766, 708037, 963185, 622420, 732590, 916210, 562983, 803428, 875540, 866527, 710930, 943152, 539384]"
Object203,Property6,321132,"[966576, 855505, 534087, 759821, 892314, 545885, 853961, 785385, 755556, 528954, 882369, 651929, 978345, 762605, 980850, 970633, 898155, 522176, 757370, 543268]"
Object203,Property7,319547,"[709388, 719065, 583241, 591026, 952568, 956238, 978284, 934858, 984249, 816589, 572748, 507567, 868983, 725869, 991667, 740024, 971563, 811934, 780699, 774537]"
Object203,Property8,387474,"[631543, 652973, 518614, 926598, 997974, 997193, 584351, 749187, 838122, 626458, 637793, 665261, 884374, 887612, 666375, 549691, 595048, 845865, 645296, 684346]"
Object203,Property9,418306,"[878090, 559799, 765548, 588403, 898863, 820528, 801423, 571199, 784709, 602996, 872232, 841350, 901008, 933098, 957251, 691932, 614353, 958684, 885619, 947503]"
Object203,Property10,351395,"[529357, 506462, 527940, 855320, 612551, 775889, 660149, 670045, 546412, 743539, 545135, 644462, 534427, 527023, 549798, 505776, 728903, 688282, 751444, 751896]"
Object204,Property1,396706,"[588404, 634539, 896605, 659992, 986353, 567029, 718045, 932187, 966236, 990503, 953809, 911490, 528675, 937079, 831258, 890001, 923373, 836785, 810997, 742201]"
Object204,Property2,497730,"[843216, 557377, 663953, 508089, 552218, 969434, 588219, 650730, 565397, 640787, 876731, 652580, 903131, 615288, 839964, 666659, 568736, 505970, 742625, 632799]"
Object204,Property3,271156,"[980214, 521864, 958106, 915750, 548386, 649950, 748068, 658728, 574916, 730381, 938311, 558665, 513331, 852111, 536583, 858515, 964942, 806388, 981159, 543006]"
Object204,Property4,247302,"[848628, 797686, 578003, 685749, 786523, 662557, 559206, 817068, 925720, 926055, 800976, 635669, 731963, 629135, 897163, 537654, 552823, 816047, 641083, 512995]"
Object204,Property5,300532,"[844917, 546016, 602344, 759555, 906876, 807852, 696933, 826592, 664841, 801397, 908454, 961993, 558686, 886741, 823120, 707060, 694089, 897421, 886362, 984173]"
Object204,Property6,239186,"[651055, 510731, 953713, 560496, 517151, 760359, 744168, 607307, 651473, 653478, 831789, 888773, 709314, 942734, 730556, 969675, 577026, 999630, 565524, 633673]"
Object204,Property7,215764,"[599880, 870510, 987297, 550529, 600790, 502725, 982431, 954514, 981066, 608699, 819748, 641589, 967358, 929542, 770978, 603475, 913502, 510986, 870419, 975127]"
Object204,Property8,347955,"[703516, 592828, 595683, 670844, 753181, 570202, 862576, 876184, 727077, 843667, 617739, 534389, 682730, 524391, 906018, 621094, 990218, 726723, 683794, 557697]"
Object204,Property9,339227,"[598330, 725074, 938969, 951233, 617446, 618654, 538666, 808034, 846816, 585670, 815865, 987721, 737940, 935937, 865141, 702143, 522585, 815899, 745075, 716113]"
Object204,Property10,198748,"[977909, 904028, 973277, 513787, 975608, 651156, 735084, 647430, 862627, 652837, 765284, 840707, 710525, 884906, 975052, 797272, 572228, 924159, 850122, 910273]"
Object205,Property1,464230,"[528147, 700182, 981076, 858716, 785180, 735535, 789260, 714958, 916659, 802333, 716952, 527921, 668822, 985735, 996826, 520228, 936597, 677255, 599659, 526111]"
Object205,Property2,368304,"[659711, 635177, 838033, 693666, 804624, 616050, 813289, 699500, 884489, 986047, 604713, 861984, 520068, 506654, 962282, 542072, 535061, 568428, 702044, 916020]"
Object205,Property3,260115,"[557623, 817629, 830135, 511001, 961169, 504260, 897262, 521399, 634505, 632052, 678550, 920013, 622518, 579185, 960403, 701830, 726978, 612322, 501203, 764896]"
Object205,Property4,495082,"[953358, 590741, 548943, 900840, 662073, 616681, 793640, 642506, 520462, 819788, 614684, 602290, 935668, 538150, 675677, 718569, 502656, 636484, 532527, 982552]"
Object205,Property5,379421,"[636765, 989517, 521928, 818217, 582771, 838455, 966692, 642162, 757964, 781172, 826525, 868747, 696022, 510645, 687997, 578191, 765005, 961127, 785214, 742540]"
Object205,Property6,351686,"[880352, 883812, 589308, 904080, 750197, 882739, 676658, 503090, 745318, 618009, 826884, 553620, 826626, 610023, 539142, 872852, 596623, 739336, 613533, 867834]"
Object205,Property7,441293,"[810136, 987847, 510946, 602178, 526946, 605518, 929761, 936661, 815512, 960016, 941681, 974243, 514679, 813325, 616356, 737461, 819069, 822498, 745025, 920956]"
Object205,Property8,474205,"[719851, 765695, 905978, 936477, 960872, 837443, 563399, 875116, 952320, 540207, 557469, 729070, 780528, 616185, 971536, 604178, 979366, 684640, 673556, 831043]"
Object205,Property9,297379,"[623600, 714992, 764321, 534333, 983487, 519417, 616290, 538226, 584672, 764889, 927197, 939542, 984560, 708103, 957702, 581660, 943615, 849990, 537610, 869735]"
Object205,Property10,368395,"[897381, 514040, 988632, 507196, 928920, 599051, 630563, 500730, 532276, 598857, 765899, 927478, 616415, 626946, 513969, 876868, 822060, 832659, 983298, 682438]"
Object206,Property1,495110,"[571140, 733162, 787830, 847625, 565813, 602459, 820512, 519818, 552722, 871430, 825577, 708044, 544602, 837277, 578609, 882054, 543184, 686229, 790368, 804274]"
Object206,Property2,297394,"[839411, 914609, 597005, 512407, 694181, 699799, 920250, 518369, 634790, 979303, 991720, 714810, 555982, 600132, 641529, 819787, 666838, 533192, 701053, 972313]"
Object206,Property3,335319,"[825253, 698787, 537102, 912764, 557347, 896828, 817167, 837466, 763315, 645011, 606408, 647242, 932959, 760075, 682477, 583897, 507543, 923392, 888753, 868917]"
Object206,Property4,296218,"[833481, 958685, 737803, 574222, 622435, 929930, 514558, 566577, 877719, 783572, 771720, 995140, 625500, 665922, 925833, 811789, 998956, 546368, 878545, 567442]"
Object206,Property5,255280,"[674759, 862394, 712792, 830488, 993172, 566627, 654691, 659544, 696004, 935688, 616829, 565359, 621136, 779150, 679458, 813929, 986223, 549799, 644186, 921786]"
Object206,Property6,321321,"[526063, 715156, 710102, 573980, 894300, 900008, 923269, 826452, 825983, 837930, 740943, 792104, 734910, 775090, 712821, 772631, 856557, 796995, 985215, 605867]"
Object206,Property7,330563,"[614609, 873778, 817124, 638117, 855943, 919702, 523995, 522430, 927049, 704095, 606495, 716296, 982498, 920671, 509019, 816135, 971008, 703648, 701498, 857010]"
Object206,Property8,495301,"[718540, 869607, 956435, 501685, 978848, 611582, 513233, 560189, 975706, 854663, 756901, 908842, 613464, 924748, 805070, 830548, 813607, 617269, 547305, 558200]"
Object206,Property9,175395,"[733455, 721150, 558167, 596796, 714731, 609401, 675561, 784919, 649862, 521920, 851582, 545764, 984528, 590619, 710492, 804576, 832843, 574034, 878970, 568282]"
Object206,Property10,429080,"[672595, 819803, 509768, 674116, 812788, 530854, 968105, 548364, 942276, 925975, 891044, 849886, 556534, 993041, 599442, 884333, 882737, 574703, 921751, 869375]"
Object207,Property1,457761,"[538310, 501228, 870696, 902142, 964831, 871986, 954197, 705136, 546945, 728197, 953353, 535855, 834630, 822275, 932388, 862264, 907864, 567904, 613693, 524590]"
Object207,Property2,263525,"[560746, 727834, 749409, 576213, 916474, 512640, 761200, 965015, 857153, 732342, 672511, 806730, 887534, 955702, 807386, 741842, 711297, 786384, 919805, 540397]"
Object207,Property3,471250,"[828535, 536437, 923749, 733771, 782205, 923757, 853318, 750675, 541693, 903465, 735581, 724194, 929336, 737564, 555394, 973380, 984755, 908056, 637603, 861472]"
Object207,Property4,200993,"[502797, 766937, 501950, 892895, 705922, 952251, 978207, 955366, 914389, 932231, 928662, 517208, 835313, 621220, 500357, 578816, 988749, 989120, 611673, 623437]"
Object207,Property5,413766,"[787490, 739146, 706672, 571450, 560431, 685743, 927472, 758983, 631460, 577831, 831733, 933865, 679850, 719506, 765810, 794453, 819607, 631847, 746843, 510120]"
Object207,Property6,178040,"[569361, 856313, 604409, 594472, 921345, 673612, 742179, 885010, 571203, 959692, 980379, 899309, 580682, 930324, 709992, 620542, 674024, 787076, 873139, 840627]"
Object207,Property7,217737,"[565067, 524369, 602130, 726262, 869560, 945439, 953921, 693661, 959272, 522832, 564246, 961583, 672813, 836733, 849968, 636686, 821078, 745922, 698706, 683071]"
Object207,Property8,196589,"[674209, 583909, 761552, 840827, 877606, 914698, 936885, 674003, 702040, 732347, 730535, 989340, 552129, 892973, 830717, 730294, 849103, 862117, 740477, 870940]"
Object207,Property9,365019,"[765531, 941936, 836195, 894131, 907171, 937364, 659258, 947584, 576053, 939791, 898224, 959865, 676918, 877628, 984002, 667473, 750142, 821344, 922324, 771469]"
Object207,Property10,422451,"[676830, 665928, 840180, 867308, 728598, 770644, 604987, 745713, 513394, 574407, 585714, 681760, 716360, 755588, 988234, 864360, 889757, 627095, 876903, 531657]"
Object208,Property1,276670,"[986100, 982888, 795253, 599502, 694369, 581221, 710335, 900913, 514815, 677315, 733942, 627355, 707678, 690836, 578002, 975000, 765092, 794676, 888103, 533876]"
Object208,Property2,377813,"[871482, 851479, 770119, 905367, 751604, 507269, 519643, 829551, 808996, 898622, 962807, 570050, 598196, 760380, 846573, 709739, 919780, 582678, 582621, 880806]"
Object208,Property3,193579,"[739314, 865466, 565351, 788503, 873701, 906940, 884391, 619694, 646108, 962350, 999602, 945751, 526585, 765067, 583815, 572788, 674235, 650295, 577493, 887327]"
Object208,Property4,239246,"[604826, 687448, 985818, 769227, 870357, 774160, 927254, 718477, 948161, 794182, 827889, 887093, 595747, 830704, 511387, 948405, 900090, 656234, 532856, 619032]"
Object208,Property5,453921,"[838419, 710031, 672726, 862895, 525092, 573437, 906080, 680314, 773065, 566900, 622440, 654932, 678605, 782882, 652672, 578336, 835859, 731012, 842524, 648266]"
Object208,Property6,161666,"[968371, 789648, 534492, 743506, 725787, 845476, 580756, 556763, 600042, 910816, 596767, 604641, 556882, 529319, 576416, 732384, 746445, 512248, 982622, 709901]"
Object208,Property7,362938,"[855530, 723794, 616757, 620619, 930994, 749232, 542617, 613728, 802931, 925769, 526049, 909020, 865134, 974513, 821142, 908521, 743431, 674710, 676175, 906816]"
Object208,Property8,371548,"[763269, 896215, 822941, 733464, 617146, 736300, 751724, 962530, 542949, 658141, 701839, 651158, 622440, 664934, 771779, 618983, 631586, 766638, 834110, 917484]"
Object208,Property9,103712,"[928568, 611433, 869236, 998557, 540304, 877339, 883563, 941416, 637043, 563198, 586860, 797257, 677031, 524503, 657406, 728088, 679352, 648945, 635142, 613326]"
Object208,Property10,426040,"[756955, 586329, 650105, 504210, 637989, 818626, 815697, 528841, 760164, 532100, 894996, 542581, 582138, 679724, 542177, 757969, 523407, 515010, 720213, 552271]"
Object209,Property1,371827,"[845266, 946348, 900006, 934225, 850640, 585734, 699260, 700910, 541271, 540666, 663490, 590531, 667177, 600648, 841372, 947241, 521752, 773087, 895514, 654775]"
Object209,Property2,245760,"[911427, 888392, 582946, 936000, 713868, 675817, 541449, 815829, 869013, 509593, 527006, 908138, 902718, 861688, 928215, 792077, 747228, 725221, 893527, 927304]"
Object209,Property3,143351,"[859703, 944343, 603830, 966578, 774159, 888355, 797432, 739154, 949819, 647571, 940878, 727931, 956714, 869295, 958496, 815570, 810139, 547225, 940660, 535272]"
Object209,Property4,336087,"[501834, 923606, 638663, 857789, 580203, 662130, 882173, 521307, 921793, 742029, 662538, 785176, 630423, 653901, 758304, 972644, 855509, 753477, 567388, 600768]"
Object209,Property5,206542,"[596763, 616986, 942356, 980745, 866508, 932009, 551869, 572038, 792281, 865936, 876534, 537002, 865881, 937872, 759197, 849942, 643351, 746341, 594059, 610882]"
Object209,Property6,247987,"[612732, 537954, 647171, 946000, 672253, 682660, 587086, 597863, 940519, 692211, 507737, 521365, 642697, 638773, 700715, 733992, 617622, 538132, 780674, 722699]"
Object209,Property7,350088,"[907671, 851709, 922496, 981629, 557358, 950339, 620692, 578938, 654432, 800897, 628259, 569471, 501439, 681775, 815307, 916825, 701358, 638175, 606570, 846286]"
Object209,Property8,395077,"[648696, 968209, 780005, 586911, 639998, 554956, 948352, 516933, 503309, 763862, 621150, 968171, 997682, 690436, 996861, 575106, 616621, 825859, 922156, 614397]"
Object209,Property9,308062,"[924653, 875306, 995220, 523914, 824797, 954111, 678657, 556544, 519651, 512549, 592782, 655917, 990867, 957019, 764023, 626218, 844580, 948046, 865661, 540139]"
Object209,Property10,436823,"[510227, 706218, 501200, 526827, 632344, 921513, 584271, 550057, 597202, 707679, 592693, 916829, 779464, 639794, 821748, 629826, 834609, 527740, 572084, 689057]"
Object210,Property1,123588,"[759200, 558630, 765718, 680529, 841241, 680139, 793612, 880396, 738796, 778523, 603014, 782503, 696278, 603252, 503034, 515046, 601376, 819628, 870413, 518269]"
Object210,Property2,433066,"[720629, 867255, 550400, 648047, 944766, 835277, 569547, 980410, 939580, 990035, 672856, 734868, 741195, 507083, 512918, 897725, 656869, 568928, 978086, 786662]"
Object210,Property3,477659,"[817796, 911199, 512393, 549062, 815486, 887460, 551589, 567049, 854824, 610700, 802317, 510010, 525578, 870363, 922364, 873777, 513914, 980684, 761375, 605155]"
Object210,Property4,115732,"[749364, 833630, 689311, 624576, 571712, 971416, 627722, 626441, 875298, 556474, 647836, 740669, 798488, 524880, 962589, 713537, 653660, 540188, 836361, 848561]"
Object210,Property5,306316,"[537886, 677182, 640611, 759201, 599920, 797072, 544480, 690960, 568333, 813609, 756640, 851985, 640949, 502405, 653617, 555904, 964901, 560385, 639340, 557989]"
Object210,Property6,267935,"[830158, 652970, 543928, 959663, 869765, 556116, 941061, 705312, 643632, 904958, 732621, 910281, 575408, 615238, 976664, 906077, 883975, 599301, 633897, 674252]"
Object210,Property7,439770,"[728082, 926837, 856427, 708394, 817182, 615475, 964080, 757420, 712865, 607223, 870350, 995121, 536665, 899902, 517785, 823703, 835954, 575661, 722962, 578981]"
Object210,Property8,413568,"[636593, 581210, 888875, 550504, 804344, 709424, 789661, 505542, 921620, 831550, 701281, 803229, 550304, 707434, 644208, 955024, 775075, 979391, 805320, 617176]"
Object210,Property9,492089,"[965948, 887418, 536910, 777709, 969096, 569334, 530675, 528381, 896988, 545635, 792759, 584201, 768510, 718933, 840518, 593215, 709851, 925561, 587034, 790448]"
Object210,Property10,499301,"[932977, 761369, 854331, 509240, 822714, 610187, 870250, 656161, 885633, 999518, 622967, 893702, 531360, 966842, 998492, 800114, 829093, 626505, 614337, 929030]"
Object211,Property1,348834,"[955934, 698939, 641449, 609706, 951994, 744115, 846591, 827018, 592966, 854616, 594531, 769374, 664352, 701834, 535176, 747983, 733580, 565530, 515789, 676416]"
Object211,Property2,464346,"[684241, 911864, 640380, 990760, 695151, 536663, 788078, 561145, 707057, 807056, 683396, 760082, 658183, 559567, 562443, 762260, 656151, 682482, 560168, 824489]"
Object211,Property3,469479,"[780598, 807855, 872426, 789703, 905151, 651282, 541429, 824026, 508320, 541723, 671484, 655531, 672526, 534401, 627798, 662980, 913523, 582165, 822554, 685224]"
Object211,Property4,311510,"[712363, 651951, 758165, 587482, 840616, 648931, 587549, 870445, 515166, 758878, 853217, 913526, 891584, 695851, 542545, 650612, 703581, 739837, 894524, 631595]"
Object211,Property5,438823,"[817369, 729903, 995974, 735656, 547307, 885548, 743898, 641044, 740768, 570747, 986026, 718908, 519339, 940398, 713952, 547605, 864834, 913757, 546317, 693455]"
Object211,Property6,140992,"[678750, 550189, 740781, 641814, 874144, 810128, 901583, 569701, 940705, 871678, 532952, 827997, 739604, 833493, 629944, 542193, 964258, 720185, 786761, 875047]"
Object211,Property7,183040,"[973846, 957462, 966656, 777082, 525556, 996380, 998030, 716482, 846628, 987135, 534842, 841449, 533587, 920767, 862052, 578152, 811340, 868233, 510659, 902156]"
Object211,Property8,378864,"[655213, 666643, 812745, 579114, 807208, 921432, 839414, 875671, 831935, 858548, 813791, 548284, 862761, 718896, 813670, 849119, 825112, 886772, 645409, 799127]"
Object211,Property9,128778,"[831618, 632964, 895145, 605867, 523399, 732730, 530760, 680701, 753846, 636023, 966169, 722256, 957639, 817554, 625550, 822885, 523843, 739984, 539638, 857586]"
Object211,Property10,335025,"[728915, 952486, 948672, 980593, 596358, 678104, 987233, 812775, 860498, 622058, 694127, 905497, 613919, 644396, 716431, 986833, 601748, 610458, 929979, 784653]"
Object212,Property1,207271,"[844374, 691804, 578005, 663139, 579400, 676403, 970969, 951518, 609237, 764864, 514151, 810763, 976986, 660954, 836547, 567822, 883174, 546045, 666203, 803302]"
Object212,Property2,291936,"[650986, 800736, 720252, 657467, 934504, 589052, 609646, 587317, 737887, 803793, 951115, 802352, 510309, 750404, 745454, 686133, 694184, 923523, 966665, 821144]"
Object212,Property3,450962,"[732761, 806788, 665423, 818080, 979311, 586467, 728263, 600724, 725736, 800034, 910708, 655561, 990600, 970452, 965022, 858779, 677450, 811582, 669544, 855143]"
Object212,Property4,342673,"[858687, 560802, 507668, 681577, 601558, 731233, 696277, 840305, 609613, 772960, 886549, 596194, 709676, 907512, 864236, 500478, 561426, 975022, 567852, 577265]"
Object212,Property5,282633,"[697595, 616605, 790362, 803426, 801812, 975758, 774977, 727697, 690832, 945323, 648244, 949602, 865192, 561400, 502691, 586692, 850051, 522705, 659582, 696391]"
Object212,Property6,180014,"[698673, 906007, 901999, 567098, 582369, 540533, 757567, 656208, 886925, 956332, 505187, 634055, 728991, 742455, 723500, 573300, 811964, 676342, 768104, 552624]"
Object212,Property7,385110,"[689329, 821043, 923063, 964029, 666298, 919471, 846522, 982473, 767742, 665710, 713803, 545376, 517152, 608069, 680369, 535398, 537781, 503139, 624693, 947146]"
Object212,Property8,172740,"[634843, 986551, 770078, 993763, 658869, 537679, 656446, 709362, 794585, 713960, 525538, 570643, 725542, 578690, 974523, 549555, 695563, 867592, 981078, 906954]"
Object212,Property9,217332,"[989383, 871333, 854032, 720202, 667447, 570846, 889506, 517224, 872883, 988077, 835846, 855331, 750541, 965004, 621047, 911124, 790404, 583195, 554319, 911230]"
Object212,Property10,336704,"[804957, 569793, 971269, 999587, 504631, 508839, 778718, 542339, 817881, 826612, 559731, 733248, 744687, 747285, 799036, 855366, 929991, 573631, 607551, 566921]"
